customer_id,contract_type,tenure_months,monthly_charge,support_tickets,internet_type,paperless_billing,auto_payment,churned
CU-11913,รายเดือน,41,610.76,0,ADSL,ใช่,ใช่,0
CU-11914,รายเดือน,54,676.41,1,ไฟเบอร์,ไม่,ไม่,0
CU-11915,รายเดือน,41,576.86,2,ไฟเบอร์,ไม่,ใช่,1
CU-11916,2 ปี,59,1201.04,1,ไฟเบอร์,ใช่,ไม่,0
CU-11917,รายเดือน,10,997.38,2,ADSL,ใช่,ใช่,0
CU-11918,รายเดือน,46,944.67,1,ไฟเบอร์,ใช่,ใช่,1
CU-11919,รายเดือน,66,1418.53,2,ADSL,ใช่,ไม่,1
CU-11920,1 ปี,52,485.50,3,ADSL,ใช่,ใช่,0
CU-11921,รายเดือน,37,589.28,0,ADSL,ไม่,ใช่,0
CU-11922,รายเดือน,50,790.92,2,ADSL,ใช่,ไม่,0
CU-11923,2 ปี,44,829.19,1,ADSL,ใช่,ใช่,0
CU-11924,2 ปี,58,1210.37,0,ADSL,ใช่,ไม่,0
CU-11925,1 ปี,7,1025.44,5,ไฟเบอร์,ใช่,ไม่,0
CU-11926,รายเดือน,23,455.79,0,ไฟเบอร์,ใช่,ใช่,1
CU-11927,รายเดือน,33,1068.35,0,ADSL,ใช่,ไม่,0
CU-11928,1 ปี,34,1174.04,2,ADSL,ใช่,ใช่,1
CU-11929,2 ปี,59,498.28,4,ไฟเบอร์,ใช่,ใช่,0
CU-11930,รายเดือน,4,1550.83,2,ADSL,ใช่,ไม่,1
CU-11931,รายเดือน,23,908.00,4,ไฟเบอร์,ไม่,ไม่,1
CU-11932,รายเดือน,28,1473.19,5,ADSL,ไม่,ใช่,1
CU-11933,2 ปี,44,915.31,4,ADSL,ไม่,ใช่,0
CU-11934,รายเดือน,46,1285.04,0,ไฟเบอร์,ไม่,ใช่,0
CU-11935,1 ปี,31,1154.33,1,ADSL,ไม่,ใช่,1
CU-11936,รายเดือน,34,1235.71,0,ไฟเบอร์,ไม่,ใช่,0
CU-11937,1 ปี,30,717.49,2,ADSL,ไม่,ไม่,0
CU-11938,1 ปี,37,330.92,3,ADSL,ใช่,ไม่,0
CU-11939,2 ปี,28,1509.65,3,ไฟเบอร์,ใช่,ใช่,0
CU-11940,1 ปี,35,1113.32,1,ไฟเบอร์,ใช่,ใช่,0
CU-11941,1 ปี,13,1412.22,0,ไฟเบอร์,ใช่,ใช่,0
CU-11942,2 ปี,61,634.41,1,ADSL,ใช่,ไม่,1
CU-11943,รายเดือน,12,1399.57,4,ไฟเบอร์,ไม่,ไม่,1
CU-11944,รายเดือน,37,884.16,0,ADSL,ไม่,ใช่,0
CU-11945,2 ปี,17,899.85,0,ไฟเบอร์,ไม่,ใช่,0
CU-11946,1 ปี,60,335.10,1,ADSL,ใช่,ใช่,0
CU-11947,1 ปี,49,1002.86,1,ไฟเบอร์,ใช่,ใช่,0
CU-11948,1 ปี,9,609.13,0,ไฟเบอร์,ไม่,ไม่,0
CU-11949,รายเดือน,56,807.77,1,ADSL,ใช่,ใช่,0
CU-11950,1 ปี,70,1261.15,0,ADSL,ใช่,ไม่,0
CU-11951,2 ปี,29,1100.50,0,ADSL,ไม่,ไม่,0
CU-11952,1 ปี,29,308.92,2,ADSL,ไม่,ใช่,0
CU-11953,รายเดือน,38,1143.61,0,ไฟเบอร์,ไม่,ใช่,1
CU-11954,2 ปี,61,1131.33,3,ADSL,ใช่,ใช่,0
CU-11955,รายเดือน,12,1085.72,1,ไฟเบอร์,ใช่,ใช่,1
CU-11956,2 ปี,36,1497.64,1,ADSL,ใช่,ใช่,0
CU-11957,รายเดือน,8,1381.87,2,ADSL,ใช่,ใช่,1
CU-11958,รายเดือน,3,1444.96,0,ADSL,ใช่,ใช่,1
CU-11959,2 ปี,30,306.21,0,ไฟเบอร์,ใช่,ใช่,0
CU-11960,รายเดือน,72,1189.67,0,ADSL,ไม่,ใช่,0
CU-11961,2 ปี,58,540.65,1,ADSL,ใช่,ใช่,0
CU-11962,รายเดือน,2,591.21,0,ADSL,ใช่,ใช่,0
CU-11963,1 ปี,6,1248.52,2,ADSL,ใช่,ใช่,0
CU-11964,รายเดือน,58,1048.16,0,ADSL,ใช่,ใช่,0
CU-11965,2 ปี,42,1248.02,3,ไฟเบอร์,ไม่,ใช่,0
CU-11966,2 ปี,38,1258.13,3,ไฟเบอร์,ใช่,ใช่,0
CU-11967,รายเดือน,61,939.40,0,ไฟเบอร์,ใช่,ใช่,0
CU-11968,รายเดือน,9,964.27,0,ADSL,ใช่,ใช่,1
CU-11969,2 ปี,41,823.24,0,ADSL,ใช่,ใช่,0
CU-11970,1 ปี,17,391.40,3,ADSL,ใช่,ไม่,0
CU-11971,1 ปี,2,541.08,0,ไฟเบอร์,ใช่,ใช่,0
CU-11972,1 ปี,41,1125.68,0,ADSL,ใช่,ไม่,0
CU-11973,1 ปี,65,574.38,3,ไฟเบอร์,ใช่,ใช่,0
CU-11974,2 ปี,39,1495.26,0,ADSL,ใช่,ใช่,0
CU-11975,รายเดือน,24,646.32,0,ไฟเบอร์,ใช่,ใช่,0
CU-11976,รายเดือน,38,906.44,2,ADSL,ใช่,ใช่,1
CU-11977,1 ปี,31,1414.04,1,ADSL,ใช่,ไม่,0
CU-11978,รายเดือน,54,500.43,0,ADSL,ใช่,ใช่,0
CU-11979,2 ปี,69,1556.13,0,ไฟเบอร์,ใช่,ใช่,0
CU-11980,1 ปี,30,1169.92,0,ADSL,ไม่,ไม่,0
CU-11981,รายเดือน,19,1579.05,0,ADSL,ไม่,ไม่,0
CU-11982,รายเดือน,44,942.66,0,ADSL,ไม่,ไม่,1
CU-11983,1 ปี,31,414.06,0,ไฟเบอร์,ใช่,ใช่,0
CU-11984,2 ปี,23,589.42,0,ไฟเบอร์,ใช่,ใช่,0
CU-11985,รายเดือน,34,370.53,1,ADSL,ไม่,ไม่,1
CU-11986,1 ปี,45,594.33,0,ไฟเบอร์,ใช่,ใช่,0
CU-11987,รายเดือน,38,1132.03,0,ไฟเบอร์,ไม่,ใช่,0
CU-11988,1 ปี,49,409.98,0,ADSL,ใช่,ไม่,0
CU-11989,รายเดือน,42,1220.57,4,ADSL,ใช่,ไม่,1
CU-11990,1 ปี,7,1564.73,2,ไฟเบอร์,ใช่,ไม่,1
CU-11991,1 ปี,56,1284.99,3,ADSL,ใช่,ใช่,1
CU-11992,รายเดือน,20,573.41,4,ADSL,ใช่,ใช่,0
CU-11993,รายเดือน,29,1465.06,0,ADSL,ไม่,ใช่,1
CU-11994,2 ปี,24,1423.05,0,ADSL,ใช่,ไม่,0
CU-11995,1 ปี,60,477.52,0,ADSL,ใช่,ใช่,0
CU-11996,2 ปี,4,441.93,1,ADSL,ไม่,ไม่,0
CU-11997,รายเดือน,50,1013.82,4,ไฟเบอร์,ใช่,ไม่,1
CU-11998,รายเดือน,71,672.74,0,ไฟเบอร์,ไม่,ไม่,0
CU-11999,1 ปี,68,400.28,0,ไฟเบอร์,ไม่,ใช่,0
CU-12000,2 ปี,34,1145.46,1,ADSL,ใช่,ใช่,0
CU-12001,รายเดือน,29,1368.80,2,ไฟเบอร์,ใช่,ใช่,0
CU-12002,รายเดือน,28,713.73,0,ADSL,ใช่,ใช่,0
CU-12003,1 ปี,14,498.22,4,ADSL,ใช่,ใช่,0
CU-12004,1 ปี,3,1307.63,1,ADSL,ไม่,ใช่,0
CU-12005,รายเดือน,44,519.64,1,ไฟเบอร์,ไม่,ไม่,1
CU-12006,2 ปี,42,455.95,1,ไฟเบอร์,ใช่,ใช่,0
CU-12007,1 ปี,70,1189.26,2,ADSL,ใช่,ใช่,0
CU-12008,รายเดือน,62,997.47,0,ไฟเบอร์,ไม่,ใช่,0
CU-12009,1 ปี,48,902.26,0,ไฟเบอร์,ใช่,ใช่,0
CU-12010,รายเดือน,71,435.04,0,ไฟเบอร์,ใช่,ไม่,0
CU-12011,รายเดือน,63,1180.67,1,ไฟเบอร์,ไม่,ใช่,0
CU-12012,รายเดือน,55,307.49,1,ADSL,ใช่,ใช่,0
CU-12013,รายเดือน,8,702.38,0,ไฟเบอร์,ไม่,ใช่,1
CU-12014,2 ปี,49,486.04,0,ไฟเบอร์,ไม่,ใช่,0
CU-12015,รายเดือน,45,828.60,1,ADSL,ใช่,ไม่,1
CU-12016,รายเดือน,48,1425.89,0,ADSL,ไม่,ใช่,0
CU-12017,2 ปี,38,1224.59,3,ไฟเบอร์,ใช่,ใช่,0
CU-12018,1 ปี,11,1292.93,0,ไฟเบอร์,ใช่,ใช่,0
CU-12019,รายเดือน,60,1261.19,3,ไฟเบอร์,ไม่,ใช่,1
CU-12020,รายเดือน,58,492.66,0,ADSL,ใช่,ไม่,1
CU-12021,1 ปี,41,996.95,2,ADSL,ไม่,ใช่,0
CU-12022,รายเดือน,36,1069.12,1,ไฟเบอร์,ใช่,ใช่,0
CU-12023,1 ปี,40,884.50,3,ไฟเบอร์,ไม่,ไม่,0
CU-12024,รายเดือน,45,1053.41,3,ไฟเบอร์,ใช่,ใช่,0
CU-12025,รายเดือน,67,1543.04,0,ไฟเบอร์,ใช่,ไม่,1
CU-12026,1 ปี,29,1343.66,3,ADSL,ใช่,ใช่,0
CU-12027,1 ปี,27,593.25,1,ไฟเบอร์,ใช่,ใช่,0
CU-12028,รายเดือน,37,704.12,1,ไฟเบอร์,ไม่,ไม่,1
CU-12029,รายเดือน,25,857.28,1,ไฟเบอร์,ใช่,ใช่,0
CU-12030,1 ปี,13,1497.83,0,ADSL,ใช่,ไม่,0
CU-12031,1 ปี,64,761.36,3,ADSL,ใช่,ใช่,0
CU-12032,รายเดือน,19,1368.19,1,ADSL,ใช่,ใช่,1
CU-12033,รายเดือน,52,1332.76,0,ADSL,ใช่,ใช่,0
CU-12034,รายเดือน,52,830.26,1,ไฟเบอร์,ไม่,ใช่,1
CU-12035,2 ปี,61,1484.16,1,ไฟเบอร์,ใช่,ใช่,0
CU-12036,รายเดือน,25,1347.33,1,ไฟเบอร์,ใช่,ไม่,0
CU-12037,รายเดือน,12,1289.98,5,ไฟเบอร์,ไม่,ใช่,1
CU-12038,รายเดือน,37,1123.27,1,ไฟเบอร์,ไม่,ใช่,0
CU-12039,2 ปี,56,1091.07,0,ADSL,ใช่,ใช่,0
CU-12040,รายเดือน,13,1274.09,1,ADSL,ไม่,ใช่,1
CU-12041,รายเดือน,7,1146.03,0,ADSL,ใช่,ไม่,1
CU-12042,1 ปี,42,522.84,0,ADSL,ใช่,ไม่,0
CU-12043,1 ปี,45,882.57,2,ADSL,ใช่,ใช่,0
CU-12044,2 ปี,38,866.75,0,ADSL,ใช่,ใช่,0
CU-12045,รายเดือน,44,1453.61,2,ไฟเบอร์,ไม่,ใช่,1
CU-12046,รายเดือน,20,1246.00,1,ADSL,ไม่,ใช่,1
CU-12047,2 ปี,68,1213.94,3,ไฟเบอร์,ใช่,ไม่,0
CU-12048,รายเดือน,50,706.37,1,ADSL,ใช่,ใช่,0
CU-12049,1 ปี,13,591.18,1,ADSL,ใช่,ใช่,0
CU-12050,รายเดือน,39,1496.54,1,ADSL,ใช่,ไม่,0
CU-12051,รายเดือน,13,691.61,0,ไฟเบอร์,ใช่,ใช่,1
CU-12052,รายเดือน,25,1576.09,1,ADSL,ไม่,ไม่,1
CU-12053,รายเดือน,62,1097.29,1,ADSL,ใช่,ใช่,1
CU-12054,รายเดือน,31,1016.19,1,ADSL,ใช่,ไม่,1
CU-12055,รายเดือน,66,1396.01,1,ADSL,ใช่,ไม่,0
CU-12056,รายเดือน,61,961.85,2,ไฟเบอร์,ใช่,ไม่,0
CU-12057,รายเดือน,50,1388.55,5,ADSL,ใช่,ใช่,0
CU-12058,รายเดือน,30,938.00,0,ไฟเบอร์,ไม่,ใช่,0
CU-12059,รายเดือน,59,1062.33,2,ไฟเบอร์,ใช่,ใช่,1
CU-12060,1 ปี,12,1438.76,0,ไฟเบอร์,ใช่,ไม่,1
CU-12061,รายเดือน,58,1176.12,5,ไฟเบอร์,ใช่,ไม่,1
CU-12062,1 ปี,55,809.88,1,ADSL,ไม่,ใช่,0
CU-12063,รายเดือน,57,926.38,1,ไฟเบอร์,ใช่,ใช่,0
CU-12064,รายเดือน,59,1126.90,1,ADSL,ใช่,ใช่,0
CU-12065,รายเดือน,29,317.51,2,ไฟเบอร์,ใช่,ใช่,1
CU-12066,1 ปี,38,1578.98,0,ADSL,ไม่,ใช่,1
CU-12067,รายเดือน,38,651.57,0,ไฟเบอร์,ใช่,ไม่,0
CU-12068,2 ปี,56,1014.16,1,ไฟเบอร์,ไม่,ใช่,0
CU-12069,รายเดือน,46,1266.46,3,ADSL,ไม่,ไม่,1
CU-12070,รายเดือน,32,1029.19,0,ไฟเบอร์,ใช่,ใช่,1
CU-12071,รายเดือน,48,839.36,0,ไฟเบอร์,ใช่,ไม่,1
CU-12072,รายเดือน,58,1513.60,2,ไฟเบอร์,ใช่,ไม่,1
CU-12073,2 ปี,26,1083.36,3,ADSL,ใช่,ไม่,0
CU-12074,รายเดือน,71,1152.73,1,ADSL,ใช่,ไม่,1
CU-12075,รายเดือน,55,1261.83,4,ADSL,ไม่,ไม่,0
CU-12076,รายเดือน,26,1434.52,3,ADSL,ไม่,ใช่,1
CU-12077,2 ปี,16,722.44,1,ADSL,ใช่,ไม่,0
CU-12078,รายเดือน,1,1146.05,0,ไฟเบอร์,ไม่,ใช่,1
CU-12079,1 ปี,46,1112.08,2,ADSL,ไม่,ไม่,0
CU-12080,รายเดือน,10,1357.92,3,ADSL,ใช่,ไม่,1
CU-12081,รายเดือน,20,1237.99,2,ไฟเบอร์,ไม่,ไม่,1
CU-12082,รายเดือน,65,663.83,2,ADSL,ไม่,ใช่,0
CU-12083,รายเดือน,32,609.90,1,ADSL,ไม่,ใช่,1
CU-12084,รายเดือน,46,1164.39,1,ADSL,ใช่,ใช่,1
CU-12085,2 ปี,46,1069.29,1,ADSL,ใช่,ไม่,0
CU-12086,รายเดือน,65,973.60,2,ไฟเบอร์,ใช่,ใช่,1
CU-12087,รายเดือน,30,1337.39,1,ADSL,ไม่,ไม่,1
CU-12088,รายเดือน,38,453.83,4,ADSL,ใช่,ใช่,1
CU-12089,2 ปี,43,1122.90,0,ADSL,ใช่,ใช่,0
CU-12090,รายเดือน,38,552.64,4,ADSL,ใช่,ไม่,1
CU-12091,รายเดือน,35,614.32,3,ไฟเบอร์,ไม่,ไม่,0
CU-12092,2 ปี,49,1547.24,0,ADSL,ใช่,ใช่,0
CU-12093,2 ปี,42,848.58,0,ADSL,ไม่,ไม่,0
CU-12094,1 ปี,50,1014.78,1,ADSL,ไม่,ใช่,0
CU-12095,รายเดือน,18,1050.94,0,ไฟเบอร์,ใช่,ใช่,1
CU-12096,รายเดือน,3,476.38,3,ไฟเบอร์,ใช่,ใช่,1
CU-12097,รายเดือน,21,1045.38,1,ADSL,ไม่,ใช่,0
CU-12098,1 ปี,41,871.89,3,ไฟเบอร์,ใช่,ใช่,0
CU-12099,รายเดือน,31,1335.30,1,ไฟเบอร์,ใช่,ไม่,1
CU-12100,2 ปี,20,1040.29,0,ADSL,ไม่,ไม่,0
CU-12101,รายเดือน,53,1135.88,1,ไฟเบอร์,ใช่,ไม่,1
CU-12102,1 ปี,56,891.51,4,ADSL,ใช่,ไม่,0
CU-12103,2 ปี,50,690.48,1,ไฟเบอร์,ใช่,ใช่,0
CU-12104,2 ปี,61,776.94,0,ไฟเบอร์,ใช่,ไม่,1
CU-12105,รายเดือน,19,1521.63,0,ไฟเบอร์,ใช่,ไม่,1
CU-12106,รายเดือน,58,1304.51,0,ADSL,ไม่,ใช่,0
CU-12107,1 ปี,36,1063.57,0,ADSL,ไม่,ใช่,0
CU-12108,2 ปี,44,1312.52,0,ไฟเบอร์,ไม่,ใช่,0
CU-12109,รายเดือน,63,910.86,1,ADSL,ใช่,ใช่,1
CU-12110,1 ปี,64,1113.43,4,ไฟเบอร์,ใช่,ใช่,0
CU-12111,รายเดือน,46,1047.66,1,ไฟเบอร์,ใช่,ใช่,1
CU-12112,รายเดือน,42,1164.43,2,ADSL,ไม่,ไม่,0
CU-12113,รายเดือน,29,1205.71,1,ADSL,ใช่,ใช่,0
CU-12114,รายเดือน,61,1583.94,0,ADSL,ไม่,ใช่,0
CU-12115,รายเดือน,39,585.53,0,ADSL,ไม่,ไม่,1
CU-12116,รายเดือน,42,320.71,1,ไฟเบอร์,ไม่,ใช่,0
CU-12117,1 ปี,66,1121.93,0,ไฟเบอร์,ใช่,ไม่,0
CU-12118,รายเดือน,36,758.77,1,ไฟเบอร์,ไม่,ใช่,0
CU-12119,รายเดือน,72,1146.50,2,ADSL,ไม่,ใช่,0
CU-12120,2 ปี,12,634.83,3,ADSL,ไม่,ใช่,0
CU-12121,2 ปี,19,762.05,0,ไฟเบอร์,ไม่,ใช่,0
CU-12122,รายเดือน,15,428.76,0,ไฟเบอร์,ใช่,ไม่,1
CU-12123,รายเดือน,32,1326.69,0,ไฟเบอร์,ใช่,ไม่,1
CU-12124,รายเดือน,5,1338.73,0,ADSL,ไม่,ใช่,1
CU-12125,2 ปี,23,427.68,0,ADSL,ใช่,ไม่,0
CU-12126,2 ปี,12,1360.61,3,ไฟเบอร์,ไม่,ใช่,0
CU-12127,รายเดือน,26,570.19,3,ไฟเบอร์,ใช่,ใช่,1
CU-12128,2 ปี,65,1507.46,2,ไฟเบอร์,ไม่,ใช่,0
CU-12129,รายเดือน,25,1502.16,3,ไฟเบอร์,ใช่,ใช่,0
CU-12130,2 ปี,22,1574.89,0,ADSL,ไม่,ใช่,0
CU-12131,1 ปี,33,795.00,0,ไฟเบอร์,ไม่,ใช่,0
CU-12132,2 ปี,49,371.32,2,ไฟเบอร์,ไม่,ใช่,0
CU-12133,รายเดือน,44,763.60,1,ADSL,ใช่,ใช่,0
CU-12134,รายเดือน,41,384.96,0,ADSL,ใช่,ใช่,0
CU-12135,2 ปี,54,1569.66,2,ไฟเบอร์,ใช่,ไม่,0
CU-12136,รายเดือน,53,594.63,0,ADSL,ใช่,ใช่,0
CU-12137,รายเดือน,19,1085.10,1,ไฟเบอร์,ใช่,ใช่,1
CU-12138,2 ปี,40,354.99,1,ไฟเบอร์,ใช่,ใช่,0
CU-12139,1 ปี,60,1256.58,4,ADSL,ใช่,ไม่,0
CU-12140,รายเดือน,27,422.94,2,ADSL,ไม่,ไม่,0
CU-12141,1 ปี,70,525.59,1,ADSL,ใช่,ไม่,0
CU-12142,1 ปี,12,1291.78,3,ADSL,ใช่,ใช่,0
CU-12143,รายเดือน,29,743.82,2,ADSL,ไม่,ใช่,0
CU-12144,รายเดือน,30,942.86,0,ADSL,ไม่,ใช่,0
CU-12145,1 ปี,6,900.93,0,ADSL,ใช่,ใช่,0
CU-12146,1 ปี,33,1335.98,0,ADSL,ใช่,ใช่,0
CU-12147,2 ปี,23,557.89,0,ADSL,ไม่,ไม่,0
CU-12148,2 ปี,20,613.47,0,ไฟเบอร์,ใช่,ไม่,0
CU-12149,2 ปี,2,1174.96,4,ADSL,ใช่,ใช่,0
CU-12150,รายเดือน,20,1402.87,0,ADSL,ใช่,ใช่,1
CU-12151,1 ปี,27,1083.54,0,ไฟเบอร์,ไม่,ใช่,0
CU-12152,1 ปี,11,917.60,0,ADSL,ใช่,ใช่,0
CU-12153,รายเดือน,1,367.33,0,ADSL,ไม่,ไม่,1
CU-12154,1 ปี,22,476.06,1,ไฟเบอร์,ใช่,ไม่,0
CU-12155,รายเดือน,66,976.02,2,ADSL,ไม่,ไม่,1
CU-12156,2 ปี,21,640.42,3,ADSL,ใช่,ใช่,0
CU-12157,รายเดือน,35,614.24,2,ไฟเบอร์,ไม่,ใช่,1
CU-12158,1 ปี,57,677.96,2,ไฟเบอร์,ใช่,ใช่,0
CU-12159,1 ปี,21,608.76,1,ADSL,ใช่,ไม่,0
CU-12160,รายเดือน,40,387.72,1,ไฟเบอร์,ไม่,ใช่,0
CU-12161,รายเดือน,66,1409.57,2,ADSL,ใช่,ไม่,1
CU-12162,2 ปี,22,427.24,4,ADSL,ไม่,ใช่,0
CU-12163,2 ปี,15,1185.13,0,ไฟเบอร์,ไม่,ไม่,0
CU-12164,รายเดือน,43,710.79,0,ไฟเบอร์,ใช่,ไม่,0
CU-12165,รายเดือน,63,374.63,1,ADSL,ใช่,ไม่,0
CU-12166,รายเดือน,54,1209.83,0,ADSL,ใช่,ไม่,1
CU-12167,รายเดือน,7,407.92,0,ไฟเบอร์,ใช่,ใช่,0
CU-12168,1 ปี,70,1576.86,0,ADSL,ไม่,ไม่,0
CU-12169,1 ปี,67,1265.49,0,ADSL,ไม่,ไม่,0
CU-12170,รายเดือน,33,320.20,0,ADSL,ใช่,ใช่,0
CU-12171,2 ปี,8,324.48,0,ADSL,ไม่,ไม่,0
CU-12172,รายเดือน,32,1027.95,2,ไฟเบอร์,ไม่,ใช่,0
CU-12173,รายเดือน,56,1091.67,0,ADSL,ใช่,ไม่,0
CU-12174,รายเดือน,22,813.42,5,ADSL,ไม่,ใช่,1
CU-12175,รายเดือน,25,1457.33,0,ไฟเบอร์,ใช่,ใช่,1
CU-12176,รายเดือน,47,408.79,1,ไฟเบอร์,ใช่,ใช่,1
CU-12177,รายเดือน,44,1173.69,1,ADSL,ไม่,ใช่,1
CU-12178,1 ปี,69,322.32,4,ไฟเบอร์,ไม่,ไม่,0
CU-12179,รายเดือน,59,1412.57,1,ไฟเบอร์,ไม่,ไม่,1
