sales_date,store_id,region,net_amount,transactions
2024-06-25,S-90,ภาคกลาง,71386.92,290
2024-06-26,S-01,ภาคกลาง,77885.28,307
2024-06-26,S-02,ภาคกลาง,77885.28,383
2024-06-26,S-03,ภาคอีสาน,44134.99,227
2024-06-26,S-04,ภาคอีสาน,44134.99,154
2024-06-26,S-05,ภาคเหนือ,46731.17,182
2024-06-26,S-06,ภาคใต้,41538.82,218
2024-06-26,S-90,ภาคกลาง,77885.28,363
2024-06-27,S-01,ภาคกลาง,82576.38,329
2024-06-27,S-02,ภาคกลาง,82576.38,319
2024-06-27,S-03,ภาคอีสาน,46793.28,170
2024-06-27,S-04,ภาคอีสาน,46793.28,249
2024-06-27,S-05,ภาคเหนือ,49545.83,253
2024-06-27,S-06,ภาคใต้,44040.73,200
2024-06-27,S-90,ภาคกลาง,82576.38,365
2024-06-28,S-01,ภาคกลาง,80629.15,325
2024-06-28,S-02,ภาคกลาง,80629.15,362
2024-06-28,S-03,ภาคอีสาน,45689.85,143
2024-06-28,S-04,ภาคอีสาน,45689.85,146
2024-06-28,S-05,ภาคเหนือ,48377.49,162
2024-06-28,S-06,ภาคใต้,43002.21,186
2024-06-28,S-90,ภาคกลาง,80629.15,277
2024-06-29,S-01,ภาคกลาง,117308.01,515
2024-06-29,S-02,ภาคกลาง,117308.01,419
2024-06-29,S-03,ภาคอีสาน,66474.54,268
2024-06-29,S-04,ภาคอีสาน,66474.54,332
2024-06-29,S-05,ภาคเหนือ,70384.8,384
2024-06-29,S-06,ภาคใต้,62564.27,264
2024-06-29,S-90,ภาคกลาง,117308.01,406
2024-06-30,S-01,ภาคกลาง,116716.52,465
2024-06-30,S-02,ภาคกลาง,116716.52,493
2024-06-30,S-03,ภาคอีสาน,66139.36,226
2024-06-30,S-04,ภาคอีสาน,66139.36,211
2024-06-30,S-05,ภาคเหนือ,70029.91,356
2024-06-30,S-06,ภาคใต้,62248.81,328
2024-06-30,S-90,ภาคกลาง,116716.52,608
2024-07-01,S-01,ภาคกลาง,78009.74,354
2024-07-01,S-02,ภาคกลาง,78009.74,363
2024-07-01,S-03,ภาคอีสาน,44205.52,233
2024-07-01,S-04,ภาคอีสาน,44205.52,161
2024-07-01,S-05,ภาคเหนือ,46805.85,160
2024-07-01,S-06,ภาคใต้,41605.2,134
2024-07-01,S-90,ภาคกลาง,78009.74,429
2024-07-02,S-01,ภาคกลาง,69100.69,327
2024-07-02,S-02,ภาคกลาง,69100.69,305
2024-07-02,S-03,ภาคอีสาน,39157.06,198
2024-07-02,S-04,ภาคอีสาน,39157.06,180
2024-07-02,S-05,ภาคเหนือ,41460.42,159
2024-07-02,S-06,ภาคใต้,36853.7,126
2024-07-02,S-90,ภาคกลาง,69100.69,294
2024-07-03,S-01,ภาคกลาง,79328.87,338
2024-07-03,S-02,ภาคกลาง,79328.87,405
2024-07-03,S-03,ภาคอีสาน,44953.03,189
2024-07-03,S-04,ภาคอีสาน,44953.03,159
2024-07-03,S-05,ภาคเหนือ,47597.32,152
2024-07-03,S-06,ภาคใต้,42308.73,165
2024-07-03,S-90,ภาคกลาง,79328.87,301
2024-07-04,S-01,ภาคกลาง,71342.83,257
2024-07-04,S-02,ภาคกลาง,71342.83,277
2024-07-04,S-03,ภาคอีสาน,40427.6,208
2024-07-04,S-04,ภาคอีสาน,40427.6,159
2024-07-04,S-05,ภาคเหนือ,42805.7,164
2024-07-04,S-06,ภาคใต้,38049.51,119
2024-07-04,S-90,ภาคกลาง,71342.83,233
2024-07-05,S-01,ภาคกลาง,73169.04,376
2024-07-05,S-02,ภาคกลาง,73169.04,246
2024-07-05,S-03,ภาคอีสาน,41462.46,217
2024-07-05,S-04,ภาคอีสาน,41462.46,156
2024-07-05,S-05,ภาคเหนือ,43901.43,153
2024-07-05,S-06,ภาคใต้,39023.49,141
2024-07-05,S-90,ภาคกลาง,73169.04,305
2024-07-06,S-01,ภาคกลาง,95777.83,338
2024-07-06,S-02,ภาคกลาง,95777.83,316
2024-07-06,S-03,ภาคอีสาน,54274.1,254
2024-07-06,S-04,ภาคอีสาน,54274.1,217
2024-07-06,S-05,ภาคเหนือ,57466.7,303
2024-07-06,S-06,ภาคใต้,51081.51,226
2024-07-06,S-90,ภาคกลาง,95777.83,306
2024-07-07,S-01,ภาคกลาง,94839.97,465
2024-07-07,S-02,ภาคกลาง,94839.97,413
2024-07-07,S-03,ภาคอีสาน,53742.65,258
2024-07-07,S-04,ภาคอีสาน,53742.65,182
2024-07-07,S-05,ภาคเหนือ,56903.98,274
2024-07-07,S-06,ภาคใต้,50581.32,240
2024-07-07,S-90,ภาคกลาง,94839.97,327
2024-07-08,S-01,ภาคกลาง,74203.3,238
2024-07-08,S-02,ภาคกลาง,74203.3,253
2024-07-08,S-03,ภาคอีสาน,42048.54,177
2024-07-08,S-04,ภาคอีสาน,42048.54,137
2024-07-08,S-05,ภาคเหนือ,44521.98,180
2024-07-08,S-06,ภาคใต้,39575.1,177
2024-07-08,S-90,ภาคกลาง,74203.3,233
2024-07-09,S-01,ภาคกลาง,73101.29,362
2024-07-09,S-02,ภาคกลาง,73101.29,236
2024-07-09,S-03,ภาคอีสาน,41424.07,135
2024-07-09,S-04,ภาคอีสาน,41424.07,140
2024-07-09,S-05,ภาคเหนือ,43860.78,162
2024-07-09,S-06,ภาคใต้,38987.36,142
2024-07-09,S-90,ภาคกลาง,73101.29,358
2024-07-10,S-01,ภาคกลาง,69868.3,238
2024-07-10,S-02,ภาคกลาง,69868.3,233
2024-07-10,S-03,ภาคอีสาน,39592.04,153
2024-07-10,S-04,ภาคอีสาน,39592.04,158
2024-07-10,S-05,ภาคเหนือ,41920.98,141
2024-07-10,S-06,ภาคใต้,37263.09,201
2024-07-10,S-90,ภาคกลาง,69868.3,240
2024-07-11,S-01,ภาคกลาง,67956.57,280
2024-07-11,S-02,ภาคกลาง,67956.57,226
2024-07-11,S-03,ภาคอีสาน,38508.72,122
2024-07-11,S-04,ภาคอีสาน,38508.72,160
2024-07-11,S-05,ภาคเหนือ,40773.94,134
2024-07-11,S-06,ภาคใต้,36243.51,119
2024-07-11,S-90,ภาคกลาง,67956.57,268
2024-07-12,S-01,ภาคกลาง,83746.78,283
2024-07-12,S-02,ภาคกลาง,83746.78,347
2024-07-12,S-03,ภาคอีสาน,47456.51,160
2024-07-12,S-04,ภาคอีสาน,47456.51,187
2024-07-12,S-05,ภาคเหนือ,50248.07,182
2024-07-12,S-06,ภาคใต้,44664.95,162
2024-07-12,S-90,ภาคกลาง,83746.78,341
2024-07-13,S-01,ภาคกลาง,106091.29,372
2024-07-13,S-02,ภาคกลาง,106091.29,391
2024-07-13,S-03,ภาคอีสาน,60118.4,210
2024-07-13,S-04,ภาคอีสาน,60118.4,272
2024-07-13,S-05,ภาคเหนือ,63654.78,237
2024-07-13,S-06,ภาคใต้,56582.02,178
2024-07-13,S-90,ภาคกลาง,106091.29,497
2024-07-14,S-01,ภาคกลาง,110973.93,372
2024-07-14,S-02,ภาคกลาง,110973.93,503
2024-07-14,S-03,ภาคอีสาน,62885.23,218
2024-07-14,S-04,ภาคอีสาน,62885.23,292
2024-07-14,S-05,ภาคเหนือ,66584.36,241
2024-07-14,S-06,ภาคใต้,59186.1,296
2024-07-14,S-90,ภาคกลาง,110973.93,598
2024-07-15,S-01,ภาคกลาง,68453.26,217
2024-07-15,S-02,ภาคกลาง,68453.26,222
2024-07-15,S-03,ภาคอีสาน,38790.18,147
2024-07-15,S-04,ภาคอีสาน,38790.18,136
2024-07-15,S-05,ภาคเหนือ,41071.96,219
2024-07-15,S-06,ภาคใต้,36508.41,191
2024-07-15,S-90,ภาคกลาง,68453.26,346
2024-07-16,S-01,ภาคกลาง,70924.52,298
2024-07-16,S-02,ภาคกลาง,70924.52,262
2024-07-16,S-03,ภาคอีสาน,40190.56,203
2024-07-16,S-04,ภาคอีสาน,40190.56,151
2024-07-16,S-05,ภาคเหนือ,42554.71,143
2024-07-16,S-06,ภาคใต้,37826.41,199
2024-07-16,S-90,ภาคกลาง,70924.52,312
2024-07-17,S-01,ภาคกลาง,79752.93,294
2024-07-17,S-02,ภาคกลาง,79752.93,281
2024-07-17,S-03,ภาคอีสาน,45193.33,220
2024-07-17,S-04,ภาคอีสาน,45193.33,216
2024-07-17,S-05,ภาคเหนือ,47851.76,162
2024-07-17,S-06,ภาคใต้,42534.9,194
2024-07-17,S-90,ภาคกลาง,79752.93,352
2024-07-18,S-01,ภาคกลาง,78569.17,370
2024-07-18,S-02,ภาคกลาง,78569.17,258
2024-07-18,S-03,ภาคอีสาน,44522.53,195
2024-07-18,S-04,ภาคอีสาน,44522.53,143
2024-07-18,S-05,ภาคเหนือ,47141.5,236
2024-07-18,S-06,ภาคใต้,41903.56,164
2024-07-18,S-90,ภาคกลาง,78569.17,382
2024-07-19,S-01,ภาคกลาง,70964.58,230
2024-07-19,S-02,ภาคกลาง,70964.58,304
2024-07-19,S-03,ภาคอีสาน,40213.26,218
2024-07-19,S-04,ภาคอีสาน,40213.26,134
2024-07-19,S-05,ภาคเหนือ,42578.75,231
2024-07-19,S-06,ภาคใต้,37847.78,136
2024-07-19,S-90,ภาคกลาง,70964.58,316
2024-07-20,S-01,ภาคกลาง,90667.55,469
2024-07-20,S-02,ภาคกลาง,90667.55,296
2024-07-20,S-03,ภาคอีสาน,51378.28,222
2024-07-20,S-04,ภาคอีสาน,51378.28,186
2024-07-20,S-05,ภาคเหนือ,54400.53,214
2024-07-20,S-06,ภาคใต้,48356.02,188
2024-07-20,S-90,ภาคกลาง,90667.55,343
2024-07-21,S-01,ภาคกลาง,95071.82,372
2024-07-21,S-02,ภาคกลาง,95071.82,300
2024-07-21,S-03,ภาคอีสาน,53874.03,202
2024-07-21,S-04,ภาคอีสาน,53874.03,249
2024-07-21,S-05,ภาคเหนือ,57043.09,232
2024-07-21,S-06,ภาคใต้,50704.97,265
2024-07-21,S-90,ภาคกลาง,95071.82,384
2024-07-22,S-01,ภาคกลาง,68047.77,361
2024-07-22,S-02,ภาคกลาง,68047.77,280
2024-07-22,S-03,ภาคอีสาน,38560.4,148
2024-07-22,S-04,ภาคอีสาน,38560.4,200
2024-07-22,S-05,ภาคเหนือ,40828.66,127
2024-07-22,S-06,ภาคใต้,36292.14,127
2024-07-22,S-90,ภาคกลาง,68047.77,305
2024-07-23,S-01,ภาคกลาง,71412.45,303
2024-07-23,S-02,ภาคกลาง,71412.45,358
2024-07-23,S-03,ภาคอีสาน,40467.06,133
2024-07-23,S-04,ภาคอีสาน,40467.06,146
2024-07-23,S-05,ภาคเหนือ,42847.47,186
2024-07-23,S-06,ภาคใต้,38086.64,154
2024-07-23,S-90,ภาคกลาง,71412.45,390
2024-07-24,S-01,ภาคกลาง,73601.21,389
2024-07-24,S-02,ภาคกลาง,73601.21,357
2024-07-24,S-03,ภาคอีสาน,41707.35,220
2024-07-24,S-04,ภาคอีสาน,41707.35,173
2024-07-24,S-05,ภาคเหนือ,44160.72,147
2024-07-24,S-06,ภาคใต้,39253.98,185
2024-07-24,S-90,ภาคกลาง,73601.21,294
2024-07-25,S-01,ภาคกลาง,67501.89,218
2024-07-25,S-02,ภาคกลาง,67501.89,313
2024-07-25,S-03,ภาคอีสาน,38251.07,132
2024-07-25,S-04,ภาคอีสาน,38251.07,155
2024-07-25,S-05,ภาคเหนือ,40501.13,150
2024-07-25,S-06,ภาคใต้,36001.01,140
2024-07-25,S-90,ภาคกลาง,67501.89,361
2024-07-26,S-01,ภาคกลาง,66591.15,209
2024-07-26,S-02,ภาคกลาง,66591.15,361
2024-07-26,S-03,ภาคอีสาน,37734.98,144
2024-07-26,S-04,ภาคอีสาน,37734.98,201
2024-07-26,S-05,ภาคเหนือ,39954.69,187
2024-07-26,S-06,ภาคใต้,35515.28,135
2024-07-26,S-90,ภาคกลาง,66591.15,243
2024-07-27,S-01,ภาคกลาง,100034.68,410
2024-07-27,S-02,ภาคกลาง,100034.68,414
2024-07-27,S-03,ภาคอีสาน,56686.32,280
2024-07-27,S-04,ภาคอีสาน,56686.32,209
2024-07-27,S-05,ภาคเหนือ,60020.81,226
2024-07-27,S-06,ภาคใต้,53351.83,236
2024-07-27,S-90,ภาคกลาง,100034.68,467
2024-07-28,S-01,ภาคกลาง,99863.95,372
2024-07-28,S-02,ภาคกลาง,99863.95,395
2024-07-28,S-03,ภาคอีสาน,56589.57,200
2024-07-28,S-04,ภาคอีสาน,56589.57,209
2024-07-28,S-05,ภาคเหนือ,59918.37,252
2024-07-28,S-06,ภาคใต้,53260.77,248
2024-07-28,S-90,ภาคกลาง,99863.95,369
2024-07-29,S-01,ภาคกลาง,71632.7,392
2024-07-29,S-02,ภาคกลาง,71632.7,317
2024-07-29,S-03,ภาคอีสาน,40591.86,218
2024-07-29,S-04,ภาคอีสาน,40591.86,216
2024-07-29,S-05,ภาคเหนือ,42979.62,147
2024-07-29,S-06,ภาคใต้,38204.11,148
2024-07-29,S-90,ภาคกลาง,71632.7,290
2024-07-30,S-01,ภาคกลาง,80040.76,331
2024-07-30,S-02,ภาคกลาง,80040.76,261
2024-07-30,S-03,ภาคอีสาน,45356.43,151
2024-07-30,S-04,ภาคอีสาน,45356.43,206
2024-07-30,S-05,ภาคเหนือ,48024.45,208
2024-07-30,S-06,ภาคใต้,42688.4,177
2024-07-30,S-90,ภาคกลาง,80040.76,443
2024-07-31,S-01,ภาคกลาง,74578.8,263
2024-07-31,S-02,ภาคกลาง,74578.8,319
2024-07-31,S-03,ภาคอีสาน,42261.32,189
2024-07-31,S-04,ภาคอีสาน,42261.32,209
2024-07-31,S-05,ภาคเหนือ,44747.28,236
2024-07-31,S-06,ภาคใต้,39775.36,158
2024-07-31,S-90,ภาคกลาง,74578.8,314
2024-08-01,S-01,ภาคกลาง,71504.06,276
2024-08-01,S-02,ภาคกลาง,71504.06,293
2024-08-01,S-03,ภาคอีสาน,40518.97,194
2024-08-01,S-04,ภาคอีสาน,40518.97,167
2024-08-01,S-05,ภาคเหนือ,42902.44,177
2024-08-01,S-06,ภาคใต้,38135.5,190
2024-08-01,S-90,ภาคกลาง,71504.06,248
2024-08-02,S-01,ภาคกลาง,73071.86,255
2024-08-02,S-02,ภาคกลาง,73071.86,273
2024-08-02,S-03,ภาคอีสาน,41407.39,179
2024-08-02,S-04,ภาคอีสาน,41407.39,160
2024-08-02,S-05,ภาคเหนือ,43843.11,169
2024-08-02,S-06,ภาคใต้,38971.66,194
2024-08-02,S-90,ภาคกลาง,73071.86,347
2024-08-03,S-01,ภาคกลาง,105198.99,495
2024-08-03,S-02,ภาคกลาง,105198.99,334
2024-08-03,S-03,ภาคอีสาน,59612.76,299
2024-08-03,S-04,ภาคอีสาน,59612.76,194
2024-08-03,S-05,ภาคเหนือ,63119.4,202
2024-08-03,S-06,ภาคใต้,56106.13,225
2024-08-03,S-90,ภาคกลาง,105198.99,339
2024-08-04,S-01,ภาคกลาง,97859.76,317
2024-08-04,S-02,ภาคกลาง,97859.76,405
2024-08-04,S-03,ภาคอีสาน,55453.87,178
2024-08-04,S-04,ภาคอีสาน,55453.87,227
2024-08-04,S-05,ภาคเหนือ,58715.86,290
2024-08-04,S-06,ภาคใต้,52191.87,180
2024-08-04,S-90,ภาคกลาง,97859.76,312
2024-08-05,S-01,ภาคกลาง,65765.83,302
2024-08-05,S-02,ภาคกลาง,65765.83,242
2024-08-05,S-03,ภาคอีสาน,37267.3,121
2024-08-05,S-04,ภาคอีสาน,37267.3,205
2024-08-05,S-05,ภาคเหนือ,39459.5,153
2024-08-05,S-06,ภาคใต้,35075.11,123
2024-08-05,S-90,ภาคกลาง,65765.83,324
2024-08-06,S-01,ภาคกลาง,71380.69,260
2024-08-06,S-02,ภาคกลาง,71380.69,325
2024-08-06,S-03,ภาคอีสาน,40449.06,182
2024-08-06,S-04,ภาคอีสาน,40449.06,174
2024-08-06,S-05,ภาคเหนือ,42828.42,164
2024-08-06,S-06,ภาคใต้,38069.7,119
2024-08-06,S-90,ภาคกลาง,71380.69,286
2024-08-07,S-01,ภาคกลาง,68365.92,218
2024-08-07,S-02,ภาคกลาง,68365.92,284
2024-08-07,S-03,ภาคอีสาน,38740.69,151
2024-08-07,S-04,ภาคอีสาน,38740.69,138
2024-08-07,S-05,ภาคเหนือ,41019.55,226
2024-08-07,S-06,ภาคใต้,36461.82,154
2024-08-07,S-90,ภาคกลาง,68365.92,366
2024-08-08,S-01,ภาคกลาง,70684.95,320
2024-08-08,S-02,ภาคกลาง,70684.95,306
2024-08-08,S-03,ภาคอีสาน,40054.8,147
2024-08-08,S-04,ภาคอีสาน,40054.8,141
2024-08-08,S-05,ภาคเหนือ,42410.97,171
2024-08-08,S-06,ภาคใต้,37698.64,133
2024-08-08,S-90,ภาคกลาง,70684.95,245
2024-08-09,S-01,ภาคกลาง,79289.92,271
2024-08-09,S-02,ภาคกลาง,79289.92,291
2024-08-09,S-03,ภาคอีสาน,44930.95,207
2024-08-09,S-04,ภาคอีสาน,44930.95,170
2024-08-09,S-05,ภาคเหนือ,47573.95,235
2024-08-09,S-06,ภาคใต้,42287.96,192
2024-08-09,S-90,ภาคกลาง,79289.92,320
2024-08-10,S-01,ภาคกลาง,103813.01,325
2024-08-10,S-02,ภาคกลาง,103813.01,366
2024-08-10,S-03,ภาคอีสาน,58827.37,265
2024-08-10,S-04,ภาคอีสาน,58827.37,324
2024-08-10,S-05,ภาคเหนือ,62287.8,218
2024-08-10,S-06,ภาคใต้,55366.94,277
2024-08-10,S-90,ภาคกลาง,103813.01,336
2024-08-11,S-01,ภาคกลาง,102582.17,322
2024-08-11,S-02,ภาคกลาง,102582.17,507
2024-08-11,S-03,ภาคอีสาน,58129.9,318
2024-08-11,S-04,ภาคอีสาน,58129.9,230
2024-08-11,S-05,ภาคเหนือ,61549.3,257
2024-08-11,S-06,ภาคใต้,54710.49,253
2024-08-11,S-90,ภาคกลาง,102582.17,538
2024-08-12,S-01,ภาคกลาง,76379.33,355
2024-08-12,S-02,ภาคกลาง,76379.33,296
2024-08-12,S-03,ภาคอีสาน,43281.62,196
2024-08-12,S-04,ภาคอีสาน,43281.62,221
2024-08-12,S-05,ภาคเหนือ,45827.6,150
2024-08-12,S-06,ภาคใต้,40735.64,152
2024-08-12,S-90,ภาคกลาง,76379.33,248
2024-08-13,S-01,ภาคกลาง,69493.77,328
2024-08-13,S-02,ภาคกลาง,69493.77,230
2024-08-13,S-03,ภาคอีสาน,39379.8,165
2024-08-13,S-04,ภาคอีสาน,39379.8,136
2024-08-13,S-05,ภาคเหนือ,41696.26,163
2024-08-13,S-06,ภาคใต้,37063.34,124
2024-08-13,S-90,ภาคกลาง,69493.77,292
2024-08-14,S-01,ภาคกลาง,77401.98,335
2024-08-14,S-02,ภาคกลาง,77401.98,292
2024-08-14,S-03,ภาคอีสาน,43861.12,150
2024-08-14,S-04,ภาคอีสาน,43861.12,228
2024-08-14,S-05,ภาคเหนือ,46441.19,223
2024-08-14,S-06,ภาคใต้,41281.06,196
2024-08-14,S-90,ภาคกลาง,77401.98,258
2024-08-15,S-01,ภาคกลาง,66476.23,297
2024-08-15,S-02,ภาคกลาง,66476.23,313
2024-08-15,S-03,ภาคอีสาน,37669.86,173
2024-08-15,S-04,ภาคอีสาน,37669.86,140
2024-08-15,S-05,ภาคเหนือ,39885.74,125
2024-08-15,S-06,ภาคใต้,35453.99,167
2024-08-15,S-90,ภาคกลาง,66476.23,216
