txn_id,txn_date,amount,channel,device,risk_score,is_fraud
TX-100455,2025-11-20,155.79,ต่างประเทศ,เว็บ,0.1402,0
TX-107527,2025-10-26,1421.93,หน้าร้าน,เว็บ,0.0977,0
TX-102013,2025-10-28,2659.20,ต่างประเทศ,เว็บ,0.1944,0
TX-110759,2025-11-13,3075.15,ออนไลน์,มือถือ,0.1937,0
TX-112648,2025-11-21,587.77,หน้าร้าน,สาขา,0.0813,0
TX-119522,2025-10-08,382.72,หน้าร้าน,บัตร,0.0742,0
TX-111176,2025-11-08,1596.42,ตู้เอทีเอ็ม,เว็บ,0.0496,0
TX-103644,2025-10-10,1048.23,ต่างประเทศ,มือถือ,0.0417,0
TX-102787,2025-11-07,425.48,หน้าร้าน,บัตร,0.1527,0
TX-106812,2025-10-03,1137.30,ออนไลน์,มือถือ,0.0527,0
TX-117033,2025-11-08,1052.44,ตู้เอทีเอ็ม,บัตร,0.1279,0
TX-110667,2025-11-20,768.07,ตู้เอทีเอ็ม,มือถือ,0.1833,0
TX-116808,2025-11-03,6285.56,ตู้เอทีเอ็ม,มือถือ,0.0513,0
TX-106670,2025-11-11,359.99,ออนไลน์,บัตร,0.224,0
TX-112758,2025-11-17,324.87,ออนไลน์,มือถือ,0.114,0
TX-118914,2025-10-04,1445.68,ตู้เอทีเอ็ม,มือถือ,0.2149,0
TX-116313,2025-10-02,249.07,ตู้เอทีเอ็ม,บัตร,0.1482,0
TX-103176,2025-11-03,408.81,ออนไลน์,มือถือ,0.7823,1
TX-111464,2025-11-02,1127.16,ตู้เอทีเอ็ม,บัตร,0.0274,0
TX-110388,2025-10-08,48408.16,ออนไลน์,มือถือ,0.1995,0
TX-107189,2025-10-13,3916.64,ตู้เอทีเอ็ม,มือถือ,0.1668,0
TX-117660,2025-10-01,8959.11,ต่างประเทศ,เว็บ,0.1302,0
TX-101037,2025-11-17,520.38,หน้าร้าน,บัตร,0.2763,0
TX-117871,2025-11-25,380.51,ตู้เอทีเอ็ม,เว็บ,0.2356,0
TX-105827,2025-10-31,1757.66,ออนไลน์,มือถือ,0.1222,0
TX-116210,2025-10-20,935.80,ตู้เอทีเอ็ม,บัตร,0.1376,0
TX-112135,2025-10-19,13410.10,ต่างประเทศ,สาขา,0.0667,0
TX-109892,2025-11-08,3474.75,ตู้เอทีเอ็ม,บัตร,0.0658,0
TX-104772,2025-10-13,1123.08,ต่างประเทศ,เว็บ,0.3791,0
TX-104117,2025-10-11,269.93,ตู้เอทีเอ็ม,เว็บ,0.1901,0
TX-115139,2025-10-31,5282.27,หน้าร้าน,เว็บ,0.1203,0
TX-105901,2025-11-29,1488.96,ตู้เอทีเอ็ม,บัตร,0.2436,0
TX-110430,2025-11-27,2859.91,ต่างประเทศ,บัตร,0.354,0
TX-107961,2025-10-22,1070.20,ต่างประเทศ,สาขา,0.0549,0
TX-118280,2025-10-10,802.61,ต่างประเทศ,บัตร,0.082,0
TX-108791,2025-10-30,973.93,ออนไลน์,สาขา,0.0927,0
TX-103149,2025-10-31,6079.86,ออนไลน์,สาขา,0.0913,0
TX-117632,2025-10-26,3656.19,ออนไลน์,สาขา,0.07,0
TX-112861,2025-11-18,2712.17,ตู้เอทีเอ็ม,มือถือ,0.1949,0
TX-104289,2025-10-27,6541.70,หน้าร้าน,สาขา,0.2544,0
TX-112004,2025-10-22,1178.60,ออนไลน์,บัตร,0.1135,0
TX-108668,2025-10-20,3182.08,ตู้เอทีเอ็ม,สาขา,0.0655,0
TX-114306,2025-11-10,11529.57,ออนไลน์,บัตร,0.0858,0
TX-101701,2025-11-02,259.49,ตู้เอทีเอ็ม,บัตร,0.0699,0
TX-103613,2025-11-16,5895.87,ตู้เอทีเอ็ม,บัตร,0.0781,0
TX-109833,2025-10-07,3578.86,ตู้เอทีเอ็ม,บัตร,0.0267,0
TX-104011,2025-10-18,1122.89,หน้าร้าน,เว็บ,0.1864,0
TX-109640,2025-11-24,1840.91,หน้าร้าน,สาขา,0.229,0
TX-105222,2025-11-14,3739.03,หน้าร้าน,สาขา,0.1621,0
TX-106462,2025-10-28,53.35,ออนไลน์,มือถือ,0.0917,0
TX-116214,2025-10-10,2756.00,ออนไลน์,มือถือ,0.1035,0
TX-103135,2025-11-01,371.47,ตู้เอทีเอ็ม,บัตร,0.0297,0
TX-111841,2025-10-26,3237.50,ออนไลน์,เว็บ,0.1175,0
TX-107441,2025-10-14,263.82,หน้าร้าน,มือถือ,0.0643,0
TX-119394,2025-11-23,235.43,ตู้เอทีเอ็ม,มือถือ,0.1919,0
TX-114666,2025-10-15,4935.66,ตู้เอทีเอ็ม,เว็บ,0.1338,0
TX-100217,2025-11-13,1944.10,ออนไลน์,เว็บ,0.0982,0
TX-119423,2025-10-16,677.98,ต่างประเทศ,สาขา,0.061,0
TX-108904,2025-10-24,1696.14,ต่างประเทศ,มือถือ,0.106,0
TX-103095,2025-10-20,1842.20,ตู้เอทีเอ็ม,สาขา,0.2244,0
TX-109110,2025-10-15,1077.72,ต่างประเทศ,เว็บ,0.0727,0
TX-105198,2025-10-28,6465.77,ต่างประเทศ,มือถือ,0.0601,0
TX-114751,2025-10-22,505.35,หน้าร้าน,มือถือ,0.2541,0
TX-111259,2025-10-06,652.60,ออนไลน์,เว็บ,0.0361,0
TX-111385,2025-11-06,724.70,หน้าร้าน,สาขา,0.0604,0
TX-115872,2025-11-20,2543.07,ตู้เอทีเอ็ม,บัตร,0.0474,0
TX-107981,2025-11-01,4780.05,ต่างประเทศ,เว็บ,0.1167,0
TX-100556,2025-11-01,1302.62,ออนไลน์,บัตร,0.3575,0
TX-117236,2025-11-20,3514.22,ออนไลน์,สาขา,0.1878,0
TX-116361,2025-10-10,2492.03,ออนไลน์,บัตร,0.0719,0
TX-101417,2025-10-04,2043.03,ต่างประเทศ,สาขา,0.2394,0
TX-114434,2025-11-15,1081.00,ต่างประเทศ,สาขา,0.0402,0
TX-103150,2025-11-05,131.22,ต่างประเทศ,มือถือ,0.0496,0
TX-108068,2025-11-14,3107.28,หน้าร้าน,เว็บ,0.2516,0
TX-104989,2025-10-30,344.58,ตู้เอทีเอ็ม,มือถือ,0.029,0
TX-116310,2025-10-22,720.01,ออนไลน์,มือถือ,0.2626,0
TX-102178,2025-10-30,4265.20,ออนไลน์,มือถือ,0.1676,0
TX-113083,2025-11-16,219.96,ตู้เอทีเอ็ม,บัตร,0.174,0
TX-104080,2025-10-28,2522.49,ต่างประเทศ,สาขา,0.0527,0
TX-112036,2025-11-11,2457.07,ตู้เอทีเอ็ม,มือถือ,0.0258,0
TX-110482,2025-10-28,149.39,ต่างประเทศ,บัตร,0.3157,0
TX-113453,2025-10-07,1590.99,ตู้เอทีเอ็ม,สาขา,0.0188,0
TX-104019,2025-11-26,2703.73,หน้าร้าน,มือถือ,0.0691,0
TX-110876,2025-10-31,681.81,ต่างประเทศ,สาขา,0.0305,0
TX-118297,2025-10-28,998.83,ตู้เอทีเอ็ม,เว็บ,0.0849,0
TX-118082,2025-11-08,370.06,หน้าร้าน,สาขา,0.2339,0
TX-119901,2025-11-12,1509.80,ต่างประเทศ,บัตร,0.0351,0
TX-112363,2025-10-08,5039.37,ตู้เอทีเอ็ม,มือถือ,0.1034,0
TX-105197,2025-10-26,4746.23,ต่างประเทศ,บัตร,0.2343,0
TX-109449,2025-10-23,896.53,ตู้เอทีเอ็ม,บัตร,0.0689,0
TX-103968,2025-11-26,7806.36,หน้าร้าน,สาขา,0.0886,0
TX-103597,2025-11-17,2741.65,ต่างประเทศ,มือถือ,0.041,0
TX-111758,2025-10-15,473.78,ออนไลน์,บัตร,0.0404,0
TX-100745,2025-11-15,678.79,ตู้เอทีเอ็ม,บัตร,0.0191,0
TX-107955,2025-11-09,2385.00,ตู้เอทีเอ็ม,มือถือ,0.0183,0
TX-105252,2025-11-07,1208.08,ตู้เอทีเอ็ม,บัตร,0.1771,0
TX-108193,2025-11-23,638.06,ต่างประเทศ,บัตร,0.2308,0
TX-115146,2025-10-02,3141.96,ตู้เอทีเอ็ม,เว็บ,0.0911,0
TX-110809,2025-10-26,1029.12,ตู้เอทีเอ็ม,เว็บ,0.1886,0
TX-119147,2025-11-23,1180.91,ตู้เอทีเอ็ม,สาขา,0.2889,0
TX-116905,2025-11-26,1167.47,ตู้เอทีเอ็ม,สาขา,0.0333,0
TX-112471,2025-10-11,351.51,หน้าร้าน,เว็บ,0.1031,0
TX-109591,2025-10-16,812.73,หน้าร้าน,มือถือ,0.1582,0
TX-104745,2025-10-09,2188.66,ออนไลน์,สาขา,0.4924,0
TX-108704,2025-11-02,1116.61,ออนไลน์,มือถือ,0.1011,0
TX-107992,2025-11-12,211.66,ออนไลน์,เว็บ,0.0213,0
TX-107676,2025-10-12,2651.14,ออนไลน์,เว็บ,0.0738,0
TX-116093,2025-10-22,261.05,หน้าร้าน,บัตร,0.1137,0
TX-117333,2025-11-09,10946.54,ตู้เอทีเอ็ม,มือถือ,0.0302,0
TX-116491,2025-11-13,294.94,หน้าร้าน,มือถือ,0.3819,0
TX-101295,2025-10-21,3748.10,ต่างประเทศ,สาขา,0.1952,0
TX-103362,2025-11-29,2062.61,ตู้เอทีเอ็ม,มือถือ,0.0372,0
TX-115865,2025-11-05,342.42,หน้าร้าน,บัตร,0.2266,0
TX-106868,2025-10-04,11792.11,ออนไลน์,มือถือ,0.128,0
TX-109597,2025-10-04,1372.77,ต่างประเทศ,บัตร,0.0935,0
TX-113652,2025-10-11,2406.91,ออนไลน์,เว็บ,0.6647,1
TX-117188,2025-11-05,2035.78,ต่างประเทศ,เว็บ,0.1006,0
TX-104988,2025-11-14,1165.83,ต่างประเทศ,สาขา,0.0607,0
TX-113659,2025-11-07,480.67,ต่างประเทศ,บัตร,0.3691,0
TX-116137,2025-11-10,12010.50,ต่างประเทศ,มือถือ,0.1281,0
TX-111545,2025-10-14,149.34,หน้าร้าน,บัตร,0.075,0
TX-101953,2025-10-27,3782.62,ออนไลน์,มือถือ,0.1893,0
TX-112725,2025-10-04,907.64,หน้าร้าน,เว็บ,0.0531,0
TX-115620,2025-11-19,4100.14,ตู้เอทีเอ็ม,บัตร,0.2788,0
TX-100696,2025-10-25,2155.17,หน้าร้าน,เว็บ,0.1481,0
TX-119368,2025-11-08,358.65,หน้าร้าน,บัตร,0.066,0
TX-103304,2025-10-30,1488.81,ออนไลน์,เว็บ,0.0548,0
TX-118546,2025-10-05,247.43,ต่างประเทศ,เว็บ,0.0625,0
TX-103132,2025-11-17,3065.16,หน้าร้าน,บัตร,0.0709,0
TX-113614,2025-11-18,1044.33,ออนไลน์,มือถือ,0.067,0
TX-107973,2025-11-12,870.74,หน้าร้าน,มือถือ,0.1454,0
TX-115390,2025-11-03,980.54,ตู้เอทีเอ็ม,สาขา,0.2244,0
TX-104100,2025-10-13,748.69,ต่างประเทศ,เว็บ,0.078,0
TX-116720,2025-10-14,862.25,หน้าร้าน,เว็บ,0.1205,0
TX-108549,2025-11-29,1563.52,ต่างประเทศ,สาขา,0.199,0
TX-113349,2025-10-28,523.09,หน้าร้าน,เว็บ,0.2278,0
TX-111581,2025-10-26,2048.32,หน้าร้าน,เว็บ,0.0182,0
TX-108545,2025-11-13,41.30,ตู้เอทีเอ็ม,บัตร,0.2816,0
TX-104981,2025-10-27,38533.20,ตู้เอทีเอ็ม,เว็บ,0.1254,0
TX-117680,2025-11-26,914.78,หน้าร้าน,มือถือ,0.0524,0
TX-116973,2025-10-01,1056.30,หน้าร้าน,เว็บ,0.0358,0
TX-106617,2025-11-29,6085.01,หน้าร้าน,บัตร,0.0344,0
TX-114168,2025-11-26,535.65,ออนไลน์,มือถือ,0.2916,0
TX-107379,2025-11-23,5841.30,ต่างประเทศ,บัตร,0.1004,0
TX-110763,2025-11-08,927.35,ตู้เอทีเอ็ม,เว็บ,0.1911,0
TX-112723,2025-10-04,1852.23,ตู้เอทีเอ็ม,มือถือ,0.1302,0
TX-114069,2025-11-19,442.11,ตู้เอทีเอ็ม,บัตร,0.0079,0
TX-115252,2025-11-23,1138.02,หน้าร้าน,มือถือ,0.2845,0
TX-116294,2025-11-09,795.68,หน้าร้าน,บัตร,0.0467,0
TX-115499,2025-10-24,755.90,ตู้เอทีเอ็ม,สาขา,0.1267,0
TX-118019,2025-10-24,1665.46,ต่างประเทศ,บัตร,0.2055,0
TX-114362,2025-10-29,1214.65,ต่างประเทศ,มือถือ,0.1567,0
TX-114279,2025-11-09,569.59,ตู้เอทีเอ็ม,มือถือ,0.1296,0
TX-105481,2025-10-28,798.58,ตู้เอทีเอ็ม,สาขา,0.2446,0
TX-109845,2025-11-22,563.19,ตู้เอทีเอ็ม,บัตร,0.1586,0
TX-104827,2025-11-10,5090.84,หน้าร้าน,สาขา,0.1048,0
TX-116558,2025-11-27,2585.40,ต่างประเทศ,บัตร,0.4126,0
TX-114265,2025-10-14,300.08,ต่างประเทศ,สาขา,0.0937,0
TX-115451,2025-10-30,1031.82,ออนไลน์,บัตร,0.0609,0
TX-101864,2025-10-31,1003.31,ต่างประเทศ,สาขา,0.0669,0
TX-113886,2025-11-13,15259.80,ตู้เอทีเอ็ม,บัตร,0.3297,0
TX-110450,2025-10-20,1865.15,หน้าร้าน,มือถือ,0.1794,0
TX-112033,2025-10-22,731.23,ต่างประเทศ,สาขา,0.8707,1
TX-112956,2025-10-10,5576.70,ออนไลน์,มือถือ,0.198,0
TX-116599,2025-10-26,452.19,หน้าร้าน,บัตร,0.1676,0
TX-108379,2025-11-13,6329.79,ออนไลน์,มือถือ,0.1527,0
TX-118661,2025-10-11,1065.04,หน้าร้าน,สาขา,0.1311,0
TX-100345,2025-10-07,2306.83,หน้าร้าน,เว็บ,0.1831,0
TX-100274,2025-11-22,1096.06,ตู้เอทีเอ็ม,บัตร,0.1763,0
TX-103478,2025-11-28,691.31,ออนไลน์,บัตร,0.0303,0
TX-113261,2025-10-25,105.45,ออนไลน์,เว็บ,0.005,0
TX-113216,2025-11-04,255.73,ออนไลน์,เว็บ,0.1731,0
TX-117283,2025-11-13,3559.16,หน้าร้าน,สาขา,0.0442,0
TX-114832,2025-10-28,1177.90,ต่างประเทศ,บัตร,0.1393,0
TX-103466,2025-10-18,212.73,ต่างประเทศ,มือถือ,0.031,0
TX-101282,2025-11-12,1008.02,ออนไลน์,สาขา,0.2391,0
TX-102957,2025-11-18,1155.65,ออนไลน์,บัตร,0.0863,0
TX-104504,2025-11-20,2537.09,ต่างประเทศ,เว็บ,0.158,0
TX-107751,2025-10-28,340.89,ตู้เอทีเอ็ม,มือถือ,0.0603,0
TX-111183,2025-10-10,2027.66,ตู้เอทีเอ็ม,บัตร,0.1337,0
TX-100846,2025-10-08,401.11,ตู้เอทีเอ็ม,บัตร,0.2611,0
TX-119054,2025-10-05,1151.66,ออนไลน์,มือถือ,0.0634,0
TX-109316,2025-11-01,1391.58,ตู้เอทีเอ็ม,บัตร,0.321,0
TX-113332,2025-11-24,3041.61,ตู้เอทีเอ็ม,มือถือ,0.0974,0
TX-109366,2025-10-08,6118.47,ต่างประเทศ,มือถือ,0.3369,0
TX-106012,2025-11-07,1365.85,หน้าร้าน,สาขา,0.0559,0
TX-119083,2025-10-06,2735.07,ออนไลน์,สาขา,0.1655,0
TX-108980,2025-10-08,1161.16,หน้าร้าน,บัตร,0.1414,0
TX-116393,2025-11-24,477.53,ออนไลน์,มือถือ,0.0275,0
TX-104091,2025-10-05,426.82,หน้าร้าน,เว็บ,0.1484,0
TX-110170,2025-10-14,826.74,หน้าร้าน,เว็บ,0.096,0
TX-118242,2025-11-29,1340.89,ออนไลน์,สาขา,0.2809,0
TX-103937,2025-10-23,6417.71,ออนไลน์,เว็บ,0.1465,0
TX-109976,2025-10-04,6025.46,ออนไลน์,เว็บ,0.2274,0
TX-111696,2025-10-28,1875.18,ออนไลน์,มือถือ,0.3003,0
TX-111871,2025-10-07,3375.62,ตู้เอทีเอ็ม,บัตร,0.279,0
TX-112322,2025-11-06,1236.06,ตู้เอทีเอ็ม,มือถือ,0.0617,0
TX-113146,2025-11-06,1441.98,ต่างประเทศ,มือถือ,0.0826,0
TX-116230,2025-11-28,709.87,หน้าร้าน,สาขา,0.227,0
TX-117084,2025-10-04,2266.27,ออนไลน์,บัตร,0.0945,0
TX-107145,2025-11-08,586.03,ต่างประเทศ,บัตร,0.1542,0
TX-108573,2025-10-08,2314.21,ตู้เอทีเอ็ม,มือถือ,0.1262,0
TX-104606,2025-11-10,3384.86,ต่างประเทศ,สาขา,0.0284,0
TX-117485,2025-10-14,32769.09,ต่างประเทศ,บัตร,0.2469,0
TX-117943,2025-11-13,365.37,หน้าร้าน,บัตร,0.0527,0
TX-111885,2025-10-10,2368.52,ตู้เอทีเอ็ม,สาขา,0.2836,0
TX-115859,2025-10-04,4210.00,ตู้เอทีเอ็ม,สาขา,0.5102,0
TX-110467,2025-10-21,2136.53,หน้าร้าน,บัตร,0.1019,0
TX-100596,2025-11-01,3494.64,ออนไลน์,สาขา,0.0929,0
TX-113368,2025-11-29,1237.66,ต่างประเทศ,บัตร,0.6766,1
TX-118391,2025-11-25,465.36,ตู้เอทีเอ็ม,เว็บ,0.0681,0
TX-115423,2025-10-21,5773.64,ตู้เอทีเอ็ม,บัตร,0.2009,0
TX-101753,2025-10-05,245.79,ต่างประเทศ,มือถือ,0.1,0
TX-101108,2025-10-15,2413.45,ตู้เอทีเอ็ม,เว็บ,0.1571,0
TX-113509,2025-11-08,381.40,หน้าร้าน,สาขา,0.1269,0
TX-106931,2025-11-09,2325.83,ออนไลน์,มือถือ,0.2364,0
TX-113009,2025-11-01,89.53,ตู้เอทีเอ็ม,มือถือ,0.2975,0
TX-116413,2025-10-12,1320.21,หน้าร้าน,มือถือ,0.2474,0
