session_id,period,session_date,device,campaign,minutes_on_site,converted
S-005937,2025-Q1,2025-03-04,Mobile,ตรงเข้าเว็บ,11.1,0
S-007669,2025-Q1,2025-02-28,Mobile,โฆษณาโซเชียล,5.5,0
S-019514,2025-Q2,2025-05-19,Desktop,โฆษณาโซเชียล,1.5,1
S-007138,2025-Q1,2025-01-27,Mobile,ค้นหา,5.6,0
S-016572,2025-Q2,2025-05-30,Desktop,ค้นหา,10.7,0
S-000435,2025-Q1,2025-01-20,Mobile,ตรงเข้าเว็บ,6.6,0
S-007064,2025-Q1,2025-02-28,Mobile,ตรงเข้าเว็บ,9.0,0
S-012688,2025-Q2,2025-05-28,Mobile,อีเมล,7.2,0
S-005297,2025-Q1,2025-02-11,Mobile,ตรงเข้าเว็บ,2.4,0
S-004307,2025-Q1,2025-01-21,Mobile,โฆษณาโซเชียล,11.0,0
S-007647,2025-Q1,2025-01-14,Mobile,ตรงเข้าเว็บ,9.6,0
S-017532,2025-Q2,2025-05-09,Desktop,ตรงเข้าเว็บ,8.1,0
S-006518,2025-Q1,2025-02-24,Mobile,ตรงเข้าเว็บ,1.9,0
S-014524,2025-Q2,2025-06-03,Desktop,ตรงเข้าเว็บ,5.1,1
S-008708,2025-Q1,2025-03-06,Desktop,ตรงเข้าเว็บ,7.0,0
S-004026,2025-Q1,2025-01-09,Mobile,โฆษณาโซเชียล,10.0,0
S-011912,2025-Q2,2025-06-28,Mobile,ตรงเข้าเว็บ,4.4,0
S-015201,2025-Q2,2025-04-22,Desktop,อีเมล,7.4,0
S-000456,2025-Q1,2025-03-22,Mobile,อีเมล,4.8,0
S-003452,2025-Q1,2025-01-05,Mobile,อีเมล,4.5,0
S-005250,2025-Q1,2025-02-17,Mobile,อีเมล,2.4,0
S-006451,2025-Q1,2025-01-05,Mobile,ตรงเข้าเว็บ,2.6,0
S-014365,2025-Q2,2025-06-11,Desktop,ตรงเข้าเว็บ,1.2,1
S-001232,2025-Q1,2025-03-03,Mobile,โฆษณาโซเชียล,7.8,0
S-006401,2025-Q1,2025-01-19,Mobile,ค้นหา,6.1,0
S-008109,2025-Q1,2025-01-28,Desktop,อีเมล,6.5,0
S-018902,2025-Q2,2025-04-18,Desktop,ตรงเข้าเว็บ,1.1,1
S-017843,2025-Q2,2025-05-02,Desktop,โฆษณาโซเชียล,4.1,0
S-009669,2025-Q1,2025-03-14,Desktop,ตรงเข้าเว็บ,2.9,0
S-019348,2025-Q2,2025-06-21,Desktop,โฆษณาโซเชียล,9.4,1
S-001551,2025-Q1,2025-02-21,Mobile,โฆษณาโซเชียล,9.7,1
S-018807,2025-Q2,2025-05-04,Desktop,โฆษณาโซเชียล,3.0,1
S-018711,2025-Q2,2025-04-09,Desktop,ค้นหา,4.6,0
S-002590,2025-Q1,2025-01-09,Mobile,ค้นหา,2.9,0
S-004783,2025-Q1,2025-03-20,Mobile,ตรงเข้าเว็บ,8.9,0
S-012398,2025-Q2,2025-04-19,Mobile,ค้นหา,11.5,0
S-016879,2025-Q2,2025-05-01,Desktop,ตรงเข้าเว็บ,10.0,0
S-003858,2025-Q1,2025-01-11,Mobile,ค้นหา,7.2,0
S-005840,2025-Q1,2025-03-12,Mobile,อีเมล,11.4,0
S-004507,2025-Q1,2025-02-28,Mobile,อีเมล,6.3,0
S-005371,2025-Q1,2025-02-21,Mobile,ค้นหา,4.4,0
S-019424,2025-Q2,2025-04-08,Desktop,ตรงเข้าเว็บ,10.5,0
S-007521,2025-Q1,2025-01-06,Mobile,ค้นหา,11.7,0
S-012873,2025-Q2,2025-06-04,Mobile,อีเมล,2.2,0
S-009558,2025-Q1,2025-03-29,Desktop,ตรงเข้าเว็บ,10.2,0
S-001129,2025-Q1,2025-01-16,Mobile,ค้นหา,8.7,0
S-018853,2025-Q2,2025-04-23,Desktop,ค้นหา,9.3,0
S-002035,2025-Q1,2025-03-16,Mobile,ค้นหา,7.1,0
S-002104,2025-Q1,2025-01-31,Mobile,ค้นหา,9.7,0
S-011797,2025-Q2,2025-05-30,Mobile,โฆษณาโซเชียล,3.3,0
S-004501,2025-Q1,2025-02-01,Mobile,ค้นหา,6.9,0
S-017780,2025-Q2,2025-06-23,Desktop,อีเมล,5.9,0
S-000956,2025-Q1,2025-01-24,Mobile,อีเมล,2.7,0
S-005022,2025-Q1,2025-02-07,Mobile,ตรงเข้าเว็บ,5.9,0
S-017870,2025-Q2,2025-06-26,Desktop,ค้นหา,1.0,0
S-009446,2025-Q1,2025-01-23,Desktop,ค้นหา,1.8,1
S-012018,2025-Q2,2025-04-07,Mobile,ค้นหา,11.1,0
S-011871,2025-Q2,2025-05-10,Mobile,โฆษณาโซเชียล,7.8,0
S-009093,2025-Q1,2025-01-05,Desktop,อีเมล,11.2,0
S-009288,2025-Q1,2025-02-10,Desktop,อีเมล,7.8,0
S-016123,2025-Q2,2025-04-08,Desktop,อีเมล,5.4,0
S-003229,2025-Q1,2025-03-19,Mobile,ตรงเข้าเว็บ,3.6,0
S-003039,2025-Q1,2025-01-14,Mobile,ตรงเข้าเว็บ,2.4,0
S-011257,2025-Q2,2025-04-26,Mobile,ค้นหา,2.1,0
S-005466,2025-Q1,2025-02-16,Mobile,ค้นหา,10.1,0
S-004081,2025-Q1,2025-01-12,Mobile,อีเมล,6.0,0
S-014283,2025-Q2,2025-04-03,Desktop,ค้นหา,1.7,0
S-008952,2025-Q1,2025-02-05,Desktop,โฆษณาโซเชียล,7.2,0
S-002918,2025-Q1,2025-02-22,Mobile,อีเมล,7.3,0
S-007512,2025-Q1,2025-01-28,Mobile,อีเมล,11.3,1
S-013387,2025-Q2,2025-04-09,Desktop,อีเมล,6.1,0
S-019388,2025-Q2,2025-05-27,Desktop,อีเมล,10.3,0
S-011266,2025-Q2,2025-05-23,Mobile,ตรงเข้าเว็บ,5.8,0
S-003762,2025-Q1,2025-03-09,Mobile,ค้นหา,11.7,0
S-008624,2025-Q1,2025-03-15,Desktop,ตรงเข้าเว็บ,0.9,1
S-019642,2025-Q2,2025-04-04,Desktop,ค้นหา,5.5,0
S-017735,2025-Q2,2025-06-28,Desktop,อีเมล,10.7,0
S-017927,2025-Q2,2025-06-04,Desktop,ค้นหา,10.2,0
S-003986,2025-Q1,2025-01-09,Mobile,ค้นหา,3.9,0
S-019468,2025-Q2,2025-05-14,Desktop,ตรงเข้าเว็บ,4.5,0
S-000281,2025-Q1,2025-01-11,Mobile,ค้นหา,1.4,0
S-003617,2025-Q1,2025-03-06,Mobile,อีเมล,9.0,0
S-011831,2025-Q2,2025-04-13,Mobile,ค้นหา,4.3,0
S-007916,2025-Q1,2025-03-11,Mobile,ตรงเข้าเว็บ,11.2,0
S-013862,2025-Q2,2025-06-10,Desktop,ค้นหา,5.6,1
S-004122,2025-Q1,2025-01-05,Mobile,ตรงเข้าเว็บ,7.3,0
S-008452,2025-Q1,2025-01-30,Desktop,ตรงเข้าเว็บ,10.2,0
S-002667,2025-Q1,2025-03-02,Mobile,โฆษณาโซเชียล,1.2,0
S-002653,2025-Q1,2025-01-16,Mobile,โฆษณาโซเชียล,4.9,0
S-011153,2025-Q2,2025-05-09,Mobile,ค้นหา,11.3,0
S-015856,2025-Q2,2025-04-26,Desktop,อีเมล,10.3,0
S-006327,2025-Q1,2025-03-06,Mobile,อีเมล,8.4,0
S-009703,2025-Q1,2025-03-16,Desktop,ตรงเข้าเว็บ,7.8,1
S-018917,2025-Q2,2025-06-11,Desktop,ตรงเข้าเว็บ,4.5,0
S-002970,2025-Q1,2025-03-30,Mobile,อีเมล,6.5,1
S-008398,2025-Q1,2025-03-24,Desktop,โฆษณาโซเชียล,9.4,1
S-008791,2025-Q1,2025-02-08,Desktop,ตรงเข้าเว็บ,11.3,0
S-016524,2025-Q2,2025-06-09,Desktop,ค้นหา,9.4,0
S-014928,2025-Q2,2025-05-02,Desktop,ค้นหา,7.7,0
S-016145,2025-Q2,2025-05-04,Desktop,ตรงเข้าเว็บ,4.3,0
S-019163,2025-Q2,2025-06-27,Desktop,อีเมล,3.3,1
S-014441,2025-Q2,2025-05-18,Desktop,ตรงเข้าเว็บ,8.4,1
S-004019,2025-Q1,2025-03-01,Mobile,ตรงเข้าเว็บ,8.9,0
S-018396,2025-Q2,2025-04-11,Desktop,อีเมล,0.8,0
S-019500,2025-Q2,2025-04-13,Desktop,ค้นหา,1.9,0
S-006167,2025-Q1,2025-01-09,Mobile,อีเมล,3.1,0
S-004763,2025-Q1,2025-02-20,Mobile,ค้นหา,0.9,0
S-003567,2025-Q1,2025-01-25,Mobile,ตรงเข้าเว็บ,0.6,0
S-001156,2025-Q1,2025-03-19,Mobile,อีเมล,8.0,0
S-006247,2025-Q1,2025-02-19,Mobile,อีเมล,3.8,0
S-002440,2025-Q1,2025-02-28,Mobile,ตรงเข้าเว็บ,11.9,0
S-001648,2025-Q1,2025-02-26,Mobile,ตรงเข้าเว็บ,8.3,0
S-008602,2025-Q1,2025-02-15,Desktop,อีเมล,9.3,1
S-017351,2025-Q2,2025-06-13,Desktop,อีเมล,0.7,0
S-013845,2025-Q2,2025-06-28,Desktop,อีเมล,2.9,0
S-001509,2025-Q1,2025-03-11,Mobile,ตรงเข้าเว็บ,10.5,0
S-007932,2025-Q1,2025-03-20,Mobile,อีเมล,0.7,0
S-012062,2025-Q2,2025-06-27,Mobile,ตรงเข้าเว็บ,10.0,0
S-001840,2025-Q1,2025-01-01,Mobile,อีเมล,6.8,0
S-018228,2025-Q2,2025-05-20,Desktop,โฆษณาโซเชียล,2.7,0
S-004607,2025-Q1,2025-02-10,Mobile,อีเมล,8.3,0
S-008129,2025-Q1,2025-01-04,Desktop,โฆษณาโซเชียล,9.2,0
S-011130,2025-Q2,2025-05-14,Mobile,ตรงเข้าเว็บ,7.0,0
S-013311,2025-Q2,2025-05-15,Desktop,โฆษณาโซเชียล,10.6,1
S-016114,2025-Q2,2025-06-19,Desktop,ตรงเข้าเว็บ,4.7,0
S-015652,2025-Q2,2025-04-17,Desktop,ตรงเข้าเว็บ,3.7,1
S-005976,2025-Q1,2025-02-05,Mobile,อีเมล,7.8,0
S-002209,2025-Q1,2025-01-31,Mobile,ตรงเข้าเว็บ,10.0,0
S-007910,2025-Q1,2025-02-23,Mobile,ตรงเข้าเว็บ,4.3,0
S-007115,2025-Q1,2025-01-19,Mobile,ค้นหา,5.1,0
S-017073,2025-Q2,2025-05-24,Desktop,ค้นหา,5.1,0
S-010265,2025-Q2,2025-05-16,Mobile,โฆษณาโซเชียล,10.7,1
S-006495,2025-Q1,2025-01-20,Mobile,อีเมล,3.0,0
S-003022,2025-Q1,2025-02-24,Mobile,อีเมล,4.7,0
S-018815,2025-Q2,2025-06-03,Desktop,โฆษณาโซเชียล,11.0,0
S-014111,2025-Q2,2025-04-21,Desktop,อีเมล,1.8,0
S-008991,2025-Q1,2025-01-20,Desktop,ตรงเข้าเว็บ,3.3,1
S-001530,2025-Q1,2025-01-17,Mobile,ตรงเข้าเว็บ,4.7,0
S-017046,2025-Q2,2025-04-11,Desktop,โฆษณาโซเชียล,0.9,1
S-003798,2025-Q1,2025-02-16,Mobile,โฆษณาโซเชียล,7.6,0
S-008360,2025-Q1,2025-03-25,Desktop,อีเมล,6.8,0
S-002032,2025-Q1,2025-01-08,Mobile,ค้นหา,6.7,0
S-004120,2025-Q1,2025-03-07,Mobile,ค้นหา,8.4,0
S-006449,2025-Q1,2025-01-08,Mobile,ค้นหา,5.0,0
S-002341,2025-Q1,2025-01-14,Mobile,ค้นหา,1.9,0
S-016219,2025-Q2,2025-06-28,Desktop,โฆษณาโซเชียล,10.0,1
S-001340,2025-Q1,2025-03-28,Mobile,ตรงเข้าเว็บ,3.9,1
S-000038,2025-Q1,2025-02-03,Mobile,ตรงเข้าเว็บ,5.0,0
S-013592,2025-Q2,2025-06-26,Desktop,ตรงเข้าเว็บ,4.8,0
S-016893,2025-Q2,2025-04-29,Desktop,ตรงเข้าเว็บ,2.7,1
S-012592,2025-Q2,2025-06-24,Mobile,อีเมล,9.0,0
S-017940,2025-Q2,2025-05-09,Desktop,ค้นหา,7.3,0
S-008530,2025-Q1,2025-02-10,Desktop,ตรงเข้าเว็บ,1.4,0
S-011035,2025-Q2,2025-05-23,Mobile,ค้นหา,7.2,0
S-011159,2025-Q2,2025-04-18,Mobile,อีเมล,10.2,0
S-004389,2025-Q1,2025-01-24,Mobile,โฆษณาโซเชียล,4.2,0
S-012431,2025-Q2,2025-05-01,Mobile,โฆษณาโซเชียล,3.5,0
S-009212,2025-Q1,2025-01-31,Desktop,โฆษณาโซเชียล,7.1,0
S-015601,2025-Q2,2025-06-08,Desktop,ค้นหา,6.8,0
S-000032,2025-Q1,2025-03-10,Mobile,โฆษณาโซเชียล,8.7,0
S-008176,2025-Q1,2025-02-26,Desktop,โฆษณาโซเชียล,10.6,0
S-013213,2025-Q2,2025-05-24,Desktop,ตรงเข้าเว็บ,11.9,0
S-002579,2025-Q1,2025-02-24,Mobile,ตรงเข้าเว็บ,4.5,0
S-004650,2025-Q1,2025-03-26,Mobile,อีเมล,1.8,0
S-005102,2025-Q1,2025-02-17,Mobile,โฆษณาโซเชียล,8.0,0
S-015589,2025-Q2,2025-06-11,Desktop,โฆษณาโซเชียล,6.1,0
S-017095,2025-Q2,2025-06-07,Desktop,โฆษณาโซเชียล,11.6,1
S-003716,2025-Q1,2025-03-07,Mobile,ค้นหา,10.1,0
S-001470,2025-Q1,2025-03-09,Mobile,โฆษณาโซเชียล,9.1,0
S-016627,2025-Q2,2025-04-03,Desktop,อีเมล,0.7,1
S-014123,2025-Q2,2025-04-19,Desktop,ค้นหา,8.7,1
S-001700,2025-Q1,2025-01-14,Mobile,ตรงเข้าเว็บ,9.9,0
S-015177,2025-Q2,2025-06-01,Desktop,ค้นหา,2.0,1
S-011427,2025-Q2,2025-05-31,Mobile,อีเมล,7.9,0
S-002389,2025-Q1,2025-01-10,Mobile,โฆษณาโซเชียล,9.3,0
S-011536,2025-Q2,2025-04-15,Mobile,โฆษณาโซเชียล,4.3,0
S-002754,2025-Q1,2025-02-27,Mobile,โฆษณาโซเชียล,5.4,0
S-000640,2025-Q1,2025-01-23,Mobile,ค้นหา,10.1,0
S-015527,2025-Q2,2025-05-21,Desktop,โฆษณาโซเชียล,3.8,1
S-014906,2025-Q2,2025-04-09,Desktop,โฆษณาโซเชียล,7.5,1
S-003792,2025-Q1,2025-03-17,Mobile,ตรงเข้าเว็บ,10.2,0
S-014378,2025-Q2,2025-05-06,Desktop,ตรงเข้าเว็บ,10.8,0
S-005127,2025-Q1,2025-01-04,Mobile,ตรงเข้าเว็บ,2.2,0
S-009872,2025-Q1,2025-03-03,Desktop,โฆษณาโซเชียล,1.3,0
S-004350,2025-Q1,2025-03-09,Mobile,อีเมล,11.8,0
S-008627,2025-Q1,2025-01-21,Desktop,ค้นหา,1.7,0
S-005128,2025-Q1,2025-01-31,Mobile,ค้นหา,7.1,0
S-006589,2025-Q1,2025-03-01,Mobile,ตรงเข้าเว็บ,6.9,0
S-015351,2025-Q2,2025-06-10,Desktop,ตรงเข้าเว็บ,6.1,0
S-019856,2025-Q2,2025-04-09,Desktop,ค้นหา,9.2,1
S-007151,2025-Q1,2025-03-31,Mobile,ค้นหา,8.3,0
S-019356,2025-Q2,2025-05-05,Desktop,อีเมล,2.9,0
S-001069,2025-Q1,2025-02-08,Mobile,โฆษณาโซเชียล,8.7,0
S-004198,2025-Q1,2025-03-07,Mobile,โฆษณาโซเชียล,5.8,0
S-004446,2025-Q1,2025-01-14,Mobile,โฆษณาโซเชียล,6.9,0
S-015583,2025-Q2,2025-04-17,Desktop,ค้นหา,9.4,0
S-005699,2025-Q1,2025-03-21,Mobile,โฆษณาโซเชียล,1.8,0
S-005341,2025-Q1,2025-02-08,Mobile,ตรงเข้าเว็บ,10.1,0
S-000284,2025-Q1,2025-02-11,Mobile,โฆษณาโซเชียล,4.4,0
S-013838,2025-Q2,2025-04-10,Desktop,ค้นหา,7.3,1
S-003280,2025-Q1,2025-03-24,Mobile,ค้นหา,8.7,0
S-009224,2025-Q1,2025-02-11,Desktop,ตรงเข้าเว็บ,3.9,1
S-006545,2025-Q1,2025-01-09,Mobile,อีเมล,6.4,0
S-012248,2025-Q2,2025-05-05,Mobile,ค้นหา,10.5,0
S-000704,2025-Q1,2025-03-07,Mobile,โฆษณาโซเชียล,6.8,0
S-016515,2025-Q2,2025-06-17,Desktop,โฆษณาโซเชียล,8.0,1
S-001724,2025-Q1,2025-03-12,Mobile,ค้นหา,1.2,0
S-012320,2025-Q2,2025-05-10,Mobile,ตรงเข้าเว็บ,7.2,0
S-011458,2025-Q2,2025-04-02,Mobile,ตรงเข้าเว็บ,3.6,0
S-015294,2025-Q2,2025-04-14,Desktop,ตรงเข้าเว็บ,7.1,1
S-002485,2025-Q1,2025-01-20,Mobile,โฆษณาโซเชียล,3.8,0
S-014107,2025-Q2,2025-04-21,Desktop,ตรงเข้าเว็บ,6.5,0
S-001317,2025-Q1,2025-03-11,Mobile,อีเมล,8.7,0
S-019475,2025-Q2,2025-05-03,Desktop,ตรงเข้าเว็บ,2.8,1
S-006613,2025-Q1,2025-03-28,Mobile,ตรงเข้าเว็บ,7.6,0
S-000736,2025-Q1,2025-01-10,Mobile,อีเมล,2.3,0
S-013903,2025-Q2,2025-04-21,Desktop,ตรงเข้าเว็บ,7.7,1
S-005566,2025-Q1,2025-01-22,Mobile,ตรงเข้าเว็บ,2.4,0
S-004140,2025-Q1,2025-02-24,Mobile,ค้นหา,9.1,0
S-016195,2025-Q2,2025-06-29,Desktop,อีเมล,2.2,0
S-014258,2025-Q2,2025-04-01,Desktop,โฆษณาโซเชียล,0.8,1
S-006074,2025-Q1,2025-02-18,Mobile,โฆษณาโซเชียล,0.9,0
S-010053,2025-Q2,2025-06-24,Mobile,ตรงเข้าเว็บ,3.8,0
S-015828,2025-Q2,2025-06-23,Desktop,ค้นหา,5.4,0
S-013870,2025-Q2,2025-04-19,Desktop,ตรงเข้าเว็บ,10.9,0
S-007954,2025-Q1,2025-01-01,Mobile,อีเมล,7.3,0
S-007807,2025-Q1,2025-01-01,Mobile,ค้นหา,3.9,0
S-013509,2025-Q2,2025-04-20,Desktop,ค้นหา,10.4,0
S-007689,2025-Q1,2025-02-09,Mobile,อีเมล,5.8,0
S-003361,2025-Q1,2025-01-10,Mobile,อีเมล,9.0,0
S-005245,2025-Q1,2025-02-20,Mobile,อีเมล,9.7,0
S-010410,2025-Q2,2025-06-24,Mobile,ตรงเข้าเว็บ,2.8,0
S-015052,2025-Q2,2025-04-09,Desktop,ตรงเข้าเว็บ,4.4,1
S-009759,2025-Q1,2025-03-07,Desktop,อีเมล,7.2,0
S-007019,2025-Q1,2025-01-18,Mobile,อีเมล,8.1,0
S-018055,2025-Q2,2025-04-23,Desktop,ตรงเข้าเว็บ,3.2,0
S-008154,2025-Q1,2025-03-13,Desktop,อีเมล,10.2,0
S-018153,2025-Q2,2025-06-24,Desktop,อีเมล,7.7,0
S-008382,2025-Q1,2025-01-07,Desktop,อีเมล,4.0,1
S-015615,2025-Q2,2025-06-24,Desktop,ค้นหา,9.0,0
S-016084,2025-Q2,2025-05-30,Desktop,ตรงเข้าเว็บ,7.6,0
S-011554,2025-Q2,2025-05-15,Mobile,ตรงเข้าเว็บ,1.3,0
S-015766,2025-Q2,2025-06-21,Desktop,ตรงเข้าเว็บ,7.3,0
S-015324,2025-Q2,2025-06-29,Desktop,โฆษณาโซเชียล,6.2,1
S-002976,2025-Q1,2025-01-21,Mobile,ตรงเข้าเว็บ,8.3,0
S-014398,2025-Q2,2025-05-30,Desktop,อีเมล,10.2,0
S-006157,2025-Q1,2025-01-31,Mobile,โฆษณาโซเชียล,3.3,0
S-005933,2025-Q1,2025-02-20,Mobile,อีเมล,10.9,0
S-003638,2025-Q1,2025-01-14,Mobile,โฆษณาโซเชียล,7.6,0
S-011768,2025-Q2,2025-06-05,Mobile,ตรงเข้าเว็บ,9.1,0
S-017756,2025-Q2,2025-04-23,Desktop,โฆษณาโซเชียล,9.8,0
S-001913,2025-Q1,2025-02-12,Mobile,ค้นหา,6.7,0
S-014530,2025-Q2,2025-04-26,Desktop,โฆษณาโซเชียล,9.7,0
S-014017,2025-Q2,2025-06-23,Desktop,โฆษณาโซเชียล,1.1,1
S-004831,2025-Q1,2025-03-15,Mobile,ตรงเข้าเว็บ,0.7,0
S-004380,2025-Q1,2025-01-04,Mobile,ค้นหา,0.6,0
S-002914,2025-Q1,2025-02-26,Mobile,ค้นหา,6.5,0
S-005783,2025-Q1,2025-01-04,Mobile,โฆษณาโซเชียล,10.8,0
S-009749,2025-Q1,2025-02-28,Desktop,ตรงเข้าเว็บ,7.3,0
S-013514,2025-Q2,2025-06-03,Desktop,โฆษณาโซเชียล,1.2,1
S-011555,2025-Q2,2025-05-20,Mobile,โฆษณาโซเชียล,2.3,0
S-017917,2025-Q2,2025-06-18,Desktop,โฆษณาโซเชียล,11.9,0
S-007923,2025-Q1,2025-01-16,Mobile,ตรงเข้าเว็บ,4.6,0
S-010804,2025-Q2,2025-04-15,Mobile,ตรงเข้าเว็บ,2.7,0
S-014723,2025-Q2,2025-05-11,Desktop,โฆษณาโซเชียล,3.3,1
S-001659,2025-Q1,2025-01-22,Mobile,โฆษณาโซเชียล,5.2,0
S-009581,2025-Q1,2025-02-24,Desktop,อีเมล,2.3,0
S-000855,2025-Q1,2025-03-15,Mobile,ตรงเข้าเว็บ,6.4,0
S-006212,2025-Q1,2025-02-07,Mobile,ตรงเข้าเว็บ,7.2,0
S-011444,2025-Q2,2025-06-10,Mobile,ค้นหา,4.0,1
S-004475,2025-Q1,2025-03-19,Mobile,โฆษณาโซเชียล,0.7,0
S-002974,2025-Q1,2025-03-06,Mobile,อีเมล,2.2,0
S-012450,2025-Q2,2025-05-10,Mobile,อีเมล,0.8,0
S-013130,2025-Q2,2025-05-03,Desktop,อีเมล,6.3,1
S-001217,2025-Q1,2025-02-28,Mobile,โฆษณาโซเชียล,0.6,0
S-002892,2025-Q1,2025-03-25,Mobile,ค้นหา,9.1,0
S-018488,2025-Q2,2025-04-04,Desktop,โฆษณาโซเชียล,12.0,0
S-008647,2025-Q1,2025-01-22,Desktop,ตรงเข้าเว็บ,10.7,0
S-008520,2025-Q1,2025-02-04,Desktop,โฆษณาโซเชียล,0.7,1
S-000929,2025-Q1,2025-01-10,Mobile,ค้นหา,2.1,1
S-014147,2025-Q2,2025-04-09,Desktop,อีเมล,10.7,0
S-014295,2025-Q2,2025-06-06,Desktop,อีเมล,2.8,0
S-017726,2025-Q2,2025-04-27,Desktop,ค้นหา,1.6,0
S-014671,2025-Q2,2025-04-24,Desktop,ตรงเข้าเว็บ,8.4,0
S-016651,2025-Q2,2025-04-28,Desktop,โฆษณาโซเชียล,11.0,1
S-013937,2025-Q2,2025-04-14,Desktop,โฆษณาโซเชียล,4.2,0
S-004525,2025-Q1,2025-03-16,Mobile,โฆษณาโซเชียล,11.1,0
S-013974,2025-Q2,2025-06-18,Desktop,โฆษณาโซเชียล,4.2,0
S-008760,2025-Q1,2025-03-11,Desktop,ตรงเข้าเว็บ,9.6,1
S-002971,2025-Q1,2025-03-26,Mobile,โฆษณาโซเชียล,1.4,0
S-019745,2025-Q2,2025-06-16,Desktop,ค้นหา,4.8,1
S-005493,2025-Q1,2025-01-29,Mobile,โฆษณาโซเชียล,3.9,0
S-011650,2025-Q2,2025-04-04,Mobile,โฆษณาโซเชียล,11.1,0
S-019933,2025-Q2,2025-06-16,Desktop,อีเมล,11.6,0
S-018059,2025-Q2,2025-05-08,Desktop,ตรงเข้าเว็บ,7.9,0
S-009978,2025-Q1,2025-02-20,Desktop,อีเมล,1.3,0
S-001869,2025-Q1,2025-01-13,Mobile,ค้นหา,4.7,0
S-010095,2025-Q2,2025-06-18,Mobile,ค้นหา,11.3,0
S-004497,2025-Q1,2025-01-31,Mobile,ค้นหา,3.0,0
S-014598,2025-Q2,2025-06-20,Desktop,โฆษณาโซเชียล,7.9,1
S-004640,2025-Q1,2025-01-29,Mobile,โฆษณาโซเชียล,4.3,0
S-018460,2025-Q2,2025-06-13,Desktop,โฆษณาโซเชียล,4.0,0
S-012420,2025-Q2,2025-04-09,Mobile,โฆษณาโซเชียล,5.2,0
S-008583,2025-Q1,2025-02-07,Desktop,โฆษณาโซเชียล,4.2,0
S-003733,2025-Q1,2025-03-17,Mobile,อีเมล,0.9,0
S-012457,2025-Q2,2025-04-08,Mobile,โฆษณาโซเชียล,1.8,0
S-014510,2025-Q2,2025-05-09,Desktop,ตรงเข้าเว็บ,7.7,0
S-003184,2025-Q1,2025-02-16,Mobile,โฆษณาโซเชียล,2.5,0
S-019244,2025-Q2,2025-04-05,Desktop,อีเมล,6.4,0
S-008241,2025-Q1,2025-02-15,Desktop,อีเมล,4.6,0
S-019768,2025-Q2,2025-05-11,Desktop,อีเมล,11.4,1
S-014031,2025-Q2,2025-06-14,Desktop,ค้นหา,8.7,0
S-007670,2025-Q1,2025-01-23,Mobile,โฆษณาโซเชียล,4.9,0
S-006138,2025-Q1,2025-03-21,Mobile,อีเมล,4.1,0
